id,sentence1,sentence2,paraphrase_type_ids,sentence1_segment_location,sentence2_segment_location,sentence1_tokenized,sentence2_tokenized
fa2d081c-3652-4422-92ae-62837599f8f0,"For the entire season, the average five-day forecast track error was 259 miles, Franklin said.","""The average track error for the five-day (forecast) is 323 nautical miles.","[11, 1, 25, 25, 25, 29, 30, 21, 21]","[25, 25, 25, 25, 25, 11, 11, 11, 30, 11, 11, 1, 29, 25, 25, 25, 25, 25]","[30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 25, 25, 30, 25]","['For', 'the', 'entire', 'season', ',', 'the', 'average', 'five-day', 'forecast', 'track', 'error', 'was', '259', 'miles', ',', 'Franklin', 'said', '.']","['``', 'The', 'average', 'track', 'error', 'for', 'the', 'five-day', '(', 'forecast', ')', 'is', '323', 'nautical', 'miles', '.\n']"
2ef87495-1e9d-4368-8ed8-2a4152b62d66,"The report confirmed the ACLU's view that the civil liberties and rights of immigrants ""were trampled in the aftermath of 9/11,"" said Romero.","The inspector general's findings confirm our long-held view that civil liberties and the rights of immigrants were trampled in the aftermath of 9/11.""","[5, 6, 11, 11, 1, 25, 25, 25, 29, 21]","[25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25]","[25, 25, 25, 25, 5, 1, 6, 25, 25, 25, 11, 11, 25, 11, 11, 11, 11, 25, 25, 25, 25, 25, 25, 25, 25, 0]","['The', 'report', 'confirmed', 'the', 'ACLU', ""'s"", 'view', 'that', 'the', 'civil', 'liberties', 'and', 'rights', 'of', 'immigrants', '``', 'were', 'trampled', 'in', 'the', 'aftermath', 'of', '9/11', ',', ""''"", 'said', 'Romero', '.']","['The', 'inspector', 'general', ""'s"", 'findings', 'confirm', 'our', 'long-held', 'view', 'that', 'civil', 'liberties', 'and', 'the', 'rights', 'of', 'immigrants', 'were', 'trampled', 'in', 'the', 'aftermath', 'of', '9/11', '.', ""''\n""]"
7a836520-b49d-4a05-a70e-9444643c72c8,The remaining five men continue to be questioned under Section 17 of the Terrorism Act.,Three men and two women who were at the property were arrested under Section 41 of the Terrorism Act 2000.,"[6, 31, 29, 30, 30]","[30, 30, 30, 30, 31, 31, 31, 31, 29, 29, 30, 29, 29, 6, 6, 29]","[30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 31, 31, 29, 29, 30, 29, 29, 6, 6, 6, 29]","['The', 'remaining', 'five', 'men', 'continue', 'to', 'be', 'questioned', 'under', 'Section', '17', 'of', 'the', 'Terrorism', 'Act', '.']","['Three', 'men', 'and', 'two', 'women', 'who', 'were', 'at', 'the', 'property', 'were', 'arrested', 'under', 'Section', '41', 'of', 'the', 'Terrorism', 'Act', '2000', '.\n']"
f961e71a-4c3b-4744-9830-ea8dfed03719,"Treasury prices rose slightly, sending the 10-year note yield down to 4.38 percent from 4.39 percent late Friday.","Treasury prices gained for the third day in a row, pushing the 10-year note yield down to 4.35 percent from 4.36 percent late Monday.","[6, 6, 29, 30, 30, 30, 30]","[29, 29, 6, 30, 29, 6, 29, 29, 29, 29, 29, 29, 30, 29, 29, 30, 29, 29, 30, 29]","[29, 29, 6, 30, 30, 30, 30, 30, 30, 30, 29, 6, 29, 29, 29, 29, 29, 29, 30, 29, 29, 30, 29, 29, 30, 29]","['Treasury', 'prices', 'rose', 'slightly', ',', 'sending', 'the', '10-year', 'note', 'yield', 'down', 'to', '4.38', 'percent', 'from', '4.39', 'percent', 'late', 'Friday', '.']","['Treasury', 'prices', 'gained', 'for', 'the', 'third', 'day', 'in', 'a', 'row', ',', 'pushing', 'the', '10-year', 'note', 'yield', 'down', 'to', '4.35', 'percent', 'from', '4.36', 'percent', 'late', 'Monday', '.\n']"
f3292791-45ba-4c18-b7b6-c957e18d6705,"The format must be an open standard that has been formally ratified by an internationally recognized standards organization, and IP must be licensed under reasonable, non-discriminatory terms.","The format must be formally ratified by an internationally recognized standards organization, and IP must be licensed under reasonable, non-discriminatory terms, they added.","[25, 25, 29]","[25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25]","[25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25]","['The', 'format', 'must', 'be', 'an', 'open', 'standard', 'that', 'has', 'been', 'formally', 'ratified', 'by', 'an', 'internationally', 'recognized', 'standards', 'organization', ',', 'and', 'IP', 'must', 'be', 'licensed', 'under', 'reasonable', ',', 'non-discriminatory', 'terms', '.']","['The', 'format', 'must', 'be', 'formally', 'ratified', 'by', 'an', 'internationally', 'recognized', 'standards', 'organization', ',', 'and', 'IP', 'must', 'be', 'licensed', 'under', 'reasonable', ',', 'non-discriminatory', 'terms', ',', 'they', 'added', '.\n']"
f91a986f-e40d-4817-9381-988abb39ce0d,"WorldCom, brought down by an $11 billion accounting scandal, is adopting the name of its MCI long-distance division in a bid to clean up its image.","WorldCom, decimated by a massive accounting scandal, is adopting the name of its MCI long-distance division in a bid to clean up its image.","[6, 6, 29]","[29, 29, 6, 6, 29, 0, 6, 6, 6, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29]","[29, 29, 6, 29, 0, 6, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29]","['WorldCom', ',', 'brought', 'down', 'by', 'an', '$', '11', 'billion', 'accounting', 'scandal', ',', 'is', 'adopting', 'the', 'name', 'of', 'its', 'MCI', 'long-distance', 'division', 'in', 'a', 'bid', 'to', 'clean', 'up', 'its', 'image', '.']","['WorldCom', ',', 'decimated', 'by', 'a', 'massive', 'accounting', 'scandal', ',', 'is', 'adopting', 'the', 'name', 'of', 'its', 'MCI', 'long-distance', 'division', 'in', 'a', 'bid', 'to', 'clean', 'up', 'its', 'image', '.\n']"
d67c2438-3c97-48f3-9cb7-36aa8a909729,"It has also been revealed the boy's family filed two other abuse-related lawsuits in the past, winning a $165,000 settlement in one case.","It has also been revealed that the boy’s family has launched two other abuse-related lawsuits in the past, winning a £90,000 settlement in one case.","[6, 6, 24, 29]","[29, 29, 29, 29, 29, 29, 29, 29, 29, 24, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 24, 24, 29, 29, 29, 29, 29]","[29, 29, 29, 29, 29, 24, 29, 29, 29, 24, 24, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 24, 29, 29, 29, 29, 29]","['It', 'has', 'also', 'been', 'revealed', 'the', 'boy', ""'s"", 'family', 'filed', 'two', 'other', 'abuse-related', 'lawsuits', 'in', 'the', 'past', ',', 'winning', 'a', '$', '165,000', 'settlement', 'in', 'one', 'case', '.']","['It', 'has', 'also', 'been', 'revealed', 'that', 'the', 'boy’s', 'family', 'has', 'launched', 'two', 'other', 'abuse-related', 'lawsuits', 'in', 'the', 'past', ',', 'winning', 'a', '£90,000', 'settlement', 'in', 'one', 'case', '.\n']"
6ee9a01f-bcfd-41c0-83ba-347742f17254,"If sufficient evidence exists at the end of what is expected to be a five-day hearing, Peterson will be held for trial on the charges.","If the judge decides that is so at the end of what is expected to be a five-day hearing, Peterson will be held for trial on the charges.","[31, 29]","[31, 31, 31, 31, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29]","[31, 31, 31, 31, 31, 31, 31, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29]","['If', 'sufficient', 'evidence', 'exists', 'at', 'the', 'end', 'of', 'what', 'is', 'expected', 'to', 'be', 'a', 'five-day', 'hearing', ',', 'Peterson', 'will', 'be', 'held', 'for', 'trial', 'on', 'the', 'charges', '.']","['If', 'the', 'judge', 'decides', 'that', 'is', 'so', 'at', 'the', 'end', 'of', 'what', 'is', 'expected', 'to', 'be', 'a', 'five-day', 'hearing', ',', 'Peterson', 'will', 'be', 'held', 'for', 'trial', 'on', 'the', 'charges', '.\n']"
5d35ca5b-47c0-4360-a306-e9705f310478,Freddie Mac shares were down more than 16 per cent at $50.18 at midday yesterday.,"Freddie Mac shares were off $7.87, or 13.2 percent, at $52 in midday trading on the New York Stock Exchange.","[4, 6, 25, 25, 25, 25, 25, 29, 30, 30]","[25, 25, 25, 25, 6, 25, 25, 25, 4, 4, 25, 25, 25, 0, 25, 25, 25]","[25, 25, 25, 25, 6, 25, 25, 25, 25, 25, 4, 25, 25, 25, 0, 0, 25, 25, 25, 25, 25, 25, 25, 25, 25]","['Freddie', 'Mac', 'shares', 'were', 'down', 'more', 'than', '16', 'per', 'cent', 'at', '$', '50.18', 'at', 'midday', 'yesterday', '.']","['Freddie', 'Mac', 'shares', 'were', 'off', '$', '7.87', ',', 'or', '13.2', 'percent', ',', 'at', '$', '52', 'in', 'midday', 'trading', 'on', 'the', 'New', 'York', 'Stock', 'Exchange', '.\n']"
e8a29f25-5fd0-4d96-a609-ca0745e2cc74,"The other 24 members are split between representatives of the securities industry and so-called ""public"" board members.","Of the 24 directors who are not exchange executives, half are representatives of the securities industry and half are designated public members.","[6, 25, 25, 29, 28, 21]","[29, 29, 29, 29, 29, 29, 29, 25, 25, 25, 25, 25, 29, 6, 28, 28, 28, 25, 25, 25]","[29, 29, 29, 29, 25, 25, 25, 25, 25, 0, 29, 29, 25, 25, 25, 25, 25, 29, 29, 29, 6, 28, 25, 25]","['The', 'other', '24', 'members', 'are', 'split', 'between', 'representatives', 'of', 'the', 'securities', 'industry', 'and', 'so-called', '``', 'public', ""''"", 'board', 'members', '.']","['Of', 'the', '24', 'directors', 'who', 'are', 'not', 'exchange', 'executives', ',', 'half', 'are', 'representatives', 'of', 'the', 'securities', 'industry', 'and', 'half', 'are', 'designated', 'public', 'members', '.\n']"
1b987d54-c213-4ea5-ba9a-a35908effa95,Authorities had no evidence to suggest the two incidents were connected.,"There was no immediate evidence that the two incidents were connected, police said.","[6, 14, 25, 25, 29]","[14, 14, 25, 25, 14, 14, 25, 25, 25, 25, 25, 25]","[14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 25, 25, 25, 0]","['Authorities', 'had', 'no', 'evidence', 'to', 'suggest', 'the', 'two', 'incidents', 'were', 'connected', '.']","['There', 'was', 'no', 'immediate', 'evidence', 'that', 'the', 'two', 'incidents', 'were', 'connected', ',', 'police', 'said', '.\n']"
2145f078-4d8a-4c55-9bb1-2cb6113fc867,"""To be wedged between these two monsters and hold as well as we did makes it that much better,"" said Rory Bruer, Sony head of distribution.","""To be wedged between these two monsters and hold as well as we did makes it that much better.""","[25, 29]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 0, 25, 25, 25, 0, 25, 25, 25, 25, 0]","[25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25]","['``', 'To', 'be', 'wedged', 'between', 'these', 'two', 'monsters', 'and', 'hold', 'as', 'well', 'as', 'we', 'did', 'makes', 'it', 'that', 'much', 'better', ',', ""''"", 'said', 'Rory', 'Bruer', ',', 'Sony', 'head', 'of', 'distribution', '.']","['``', 'To', 'be', 'wedged', 'between', 'these', 'two', 'monsters', 'and', 'hold', 'as', 'well', 'as', 'we', 'did', 'makes', 'it', 'that', 'much', 'better', '.', ""''\n""]"
64d4d420-b65f-4d99-bbad-99dd8754db6d,"A police spokesman confirmed: ""Greater Manchester Police, with the support of the German authorities and the FBI, have arrested Toby Studabaker in Frankfurt, Germany.""","""Greater Manchester Police, with the support of German authorities and the Federal Bureau of Investigation have now arrested Toby Studabaker in Frankfurt, Germany,"" a police spokeswoman said.","[4, 6, 11, 26, 25, 29, 21]","[26, 26, 26, 26, 0, 25, 25, 25, 25, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 25, 25, 25, 25, 25, 25, 25, 25, 0, 25]","[29, 29, 29, 29, 29, 29, 29, 29, 29, 11, 11, 29, 29, 4, 4, 4, 4, 29, 25, 29, 29, 29, 29, 29, 29, 29, 26, 29, 26, 26, 26, 26, 0]","['A', 'police', 'spokesman', 'confirmed', ':', '``', 'Greater', 'Manchester', 'Police', ',', 'with', 'the', 'support', 'of', 'the', 'German', 'authorities', 'and', 'the', 'FBI', ',', 'have', 'arrested', 'Toby', 'Studabaker', 'in', 'Frankfurt', ',', 'Germany', '.', ""''""]","['``', 'Greater', 'Manchester', 'Police', ',', 'with', 'the', 'support', 'of', 'German', 'authorities', 'and', 'the', 'Federal', 'Bureau', 'of', 'Investigation', 'have', 'now', 'arrested', 'Toby', 'Studabaker', 'in', 'Frankfurt', ',', 'Germany', ',', ""''"", 'a', 'police', 'spokeswoman', 'said', '.\n']"
f9b08be2-9e80-4c61-9ca3-5d27c948d284,"The number of hostnames using BSD is nearing four million, while the number of active sites is nearly two million, Netcraft said.","The number of host names using BSD is nearing 4 million, whereas the number of active sites is nearly 2 million, Netcraft said.","[4, 6, 8, 8, 29]","[29, 29, 29, 4, 29, 29, 29, 29, 8, 29, 29, 6, 29, 29, 29, 29, 29, 29, 29, 8, 29, 29, 29, 29, 29]","[29, 29, 29, 4, 4, 29, 29, 29, 29, 8, 29, 29, 6, 29, 29, 29, 29, 29, 29, 29, 8, 29, 29, 29, 29, 29]","['The', 'number', 'of', 'hostnames', 'using', 'BSD', 'is', 'nearing', 'four', 'million', ',', 'while', 'the', 'number', 'of', 'active', 'sites', 'is', 'nearly', 'two', 'million', ',', 'Netcraft', 'said', '.']","['The', 'number', 'of', 'host', 'names', 'using', 'BSD', 'is', 'nearing', '4', 'million', ',', 'whereas', 'the', 'number', 'of', 'active', 'sites', 'is', 'nearly', '2', 'million', ',', 'Netcraft', 'said', '.\n']"
bb51c3ee-f183-48ed-9484-c7d852d2690c,"""I'm not going to be sponsoring it because it is not our proposal but I'm not going to be negative about it"".","""I'm not going to be sponsoring it because it's not our proposal, but I'm not responding to it in a negative way,"" he said.","[28, 21, 4, 25, 29]","[25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 4, 4, 25, 25, 25, 25, 21, 21, 21, 21, 21, 21, 21, 28, 28, 25, 25]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 4, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 28, 28, 28, 28, 25, 0, 25, 25, 0]","['``', 'I', ""'m"", 'not', 'going', 'to', 'be', 'sponsoring', 'it', 'because', 'it', 'is', 'not', 'our', 'proposal', 'but', 'I', ""'m"", 'not', 'going', 'to', 'be', 'negative', 'about', 'it', ""''"", '.']","['``', 'I', ""'m"", 'not', 'going', 'to', 'be', 'sponsoring', 'it', 'because', 'it', ""'s"", 'not', 'our', 'proposal', ',', 'but', 'I', ""'m"", 'not', 'responding', 'to', 'it', 'in', 'a', 'negative', 'way', ',', ""''"", 'he', 'said', '.\n']"
ee9905b2-67b6-4e2a-a18d-5a955aea1629,"""Ex-Im board members displayed courage and environmental leadership in the face of considerable pressure,"" Jon Sohn of Friends of the Earth said after the panel's vote.","""Two Ex-Im board members displayed courage and environmental leadership in the face of considerable pressure,"" said Jon Sohn, international campaigner for Friends of the Earth.","[26, 25, 25, 25, 29]","[25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 0, 25, 25, 25, 25, 26, 25, 25, 25, 25, 25, 25]","[0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 0, 0, 25, 25, 25, 0, 0, 0, 0, 0, 0]","['``', 'Ex-Im', 'board', 'members', 'displayed', 'courage', 'and', 'environmental', 'leadership', 'in', 'the', 'face', 'of', 'considerable', 'pressure', ',', ""''"", 'Jon', 'Sohn', 'of', 'Friends', 'of', 'the', 'Earth', 'said', 'after', 'the', 'panel', ""'s"", 'vote', '.']","['``', 'Two', 'Ex-Im', 'board', 'members', 'displayed', 'courage', 'and', 'environmental', 'leadership', 'in', 'the', 'face', 'of', 'considerable', 'pressure', ',', ""''"", 'said', 'Jon', 'Sohn', ',', 'international', 'campaigner', 'for', 'Friends', 'of', 'the', 'Earth', '.\n']"
65b3386a-6841-4b65-8fc0-60f3ea6fccd1,"Intel Corp. unveiled Wednesday its next generation processor for cellular phones, personal digital assistants and other wireless devices.","Intel on Wednesday unveiled its next-generation processor for cell phones, PDAs, and other wireless devices.","[4, 4, 4, 6, 6, 26, 29, 21]","[6, 6, 29, 26, 29, 4, 4, 29, 29, 4, 29, 29, 21, 21, 21, 21, 21, 21, 21, 29]","[6, 26, 26, 29, 29, 4, 29, 29, 4, 29, 0, 21, 21, 21, 21, 21, 21, 29]","['Intel', 'Corp.', 'unveiled', 'Wednesday', 'its', 'next', 'generation', 'processor', 'for', 'cellular', 'phones', ',', 'personal', 'digital', 'assistants', 'and', 'other', 'wireless', 'devices', '.']","['Intel', 'on', 'Wednesday', 'unveiled', 'its', 'next-generation', 'processor', 'for', 'cell', 'phones', ',', 'PDAs', ',', 'and', 'other', 'wireless', 'devices', '.\n']"
aba34855-4b02-4c18-b63f-1fd0062cd441,"They passed through the Lemelson Medical, Educational and Research Foundation Limited Partnership in 2001 to Syndia.","It said the patents were ""allegedly"" assigned to Syndia in 2001 through the Lemelson Medical, Educational and Research Foundation Limited Partnership.","[6, 6, 26, 26, 25, 25, 29]","[6, 6, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 6, 25, 25]","[25, 25, 6, 6, 6, 0, 0, 0, 6, 6, 0, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 0]","['They', 'passed', 'through', 'the', 'Lemelson', 'Medical', ',', 'Educational', 'and', 'Research', 'Foundation', 'Limited', 'Partnership', 'in', '2001', 'to', 'Syndia', '.']","['It', 'said', 'the', 'patents', 'were', '``', 'allegedly', ""''"", 'assigned', 'to', 'Syndia', 'in', '2001', 'through', 'the', 'Lemelson', 'Medical', ',', 'Educational', 'and', 'Research', 'Foundation', 'Limited', 'Partnership', '.\n']"
c6effb21-4660-4aae-bc06-fe9b98008803,They are due to appear in the Brisbane Magistrates Court today.,The men will appear in Brisbane Magistrates Court on Monday.,"[6, 11, 2, 29, 30]","[6, 2, 2, 2, 2, 29, 11, 11, 11, 11, 30, 29]","[6, 6, 2, 2, 29, 11, 11, 11, 30, 30, 29]","['They', 'are', 'due', 'to', 'appear', 'in', 'the', 'Brisbane', 'Magistrates', 'Court', 'today', '.']","['The', 'men', 'will', 'appear', 'in', 'Brisbane', 'Magistrates', 'Court', 'on', 'Monday', '.\n']"
60275be5-80cf-4cab-bb99-faf2a65b31c4,"They said they were not advocating the changes yet, but believed they are worth considering — especially as NATO expands to 26 members.","The sponsors said they were not advocating the changes yet, but believed it was worth considering - especially as NATO expands to 26 members.","[6, 6, 1, 29, 21]","[6, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 29]","[6, 6, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 29]","['They', 'said', 'they', 'were', 'not', 'advocating', 'the', 'changes', 'yet', ',', 'but', 'believed', 'they', 'are', 'worth', 'considering', '—', 'especially', 'as', 'NATO', 'expands', 'to', '26', 'members', '.']","['The', 'sponsors', 'said', 'they', 'were', 'not', 'advocating', 'the', 'changes', 'yet', ',', 'but', 'believed', 'it', 'was', 'worth', 'considering', '-', 'especially', 'as', 'NATO', 'expands', 'to', '26', 'members', '.\n']"
18377162-b202-4c3c-9385-57fce428654f,At least 29 American troops have been killed in action since Bush declared major combat over on May 1.,Some three dozen American and British troops have been killed since Bush declared major combat over in Iraq on May 1.,"[6, 25, 25, 29]","[6, 6, 6, 6, 6, 25, 25, 25, 25, 25, 0, 0, 25, 25, 25, 25, 25, 25, 25, 25]","[6, 6, 6, 6, 6, 6, 6, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25]","['At', 'least', '29', 'American', 'troops', 'have', 'been', 'killed', 'in', 'action', 'since', 'Bush', 'declared', 'major', 'combat', 'over', 'on', 'May', '1', '.']","['Some', 'three', 'dozen', 'American', 'and', 'British', 'troops', 'have', 'been', 'killed', 'since', 'Bush', 'declared', 'major', 'combat', 'over', 'in', 'Iraq', 'on', 'May', '1', '.\n']"
