id,sentence,sentiment
02aceb58-3de4-4a42-aadf-925f9c619f1a,"Cantet beautifully illuminates what it means sometimes to be inside looking out , and at other times outside looking in .",3
073342f8-dfaa-455b-a8de-e689d9da26d0,"but rather , ` How can you charge money for this ? '",0
c85a9857-438b-4cf9-8879-186e03150988,Lawrence should stick to his day job .,1
b9bcf88d-aad0-4a44-9a80-ef834bd0f116,Goes on and on to the point of nausea .,1
2feb6c68-a1a1-47f5-84a5-09c50c367ac6,"Well before it 's over , Beijing Bicycle begins spinning its wheels .",2
35c340b8-5603-47a0-aba4-b0a24e6b1e9c,"Kids five and up will be delighted with the fast , funny , and even touching story .",4
8132792d-3609-4a20-8123-d08df15e5dc0,One suspects that Craven endorses They simply because this movie makes his own look much better by comparison .,1
e5cbea13-ae39-49fa-aa9a-0cca33926ba8,Like old myths and wonder tales spun afresh .,3
0df6cb9a-d27f-441b-847a-6506490c4e86,Uses high comedy to evoke surprising poignance .,4
3e67a288-8651-4003-902a-cddb5506cbb5,"All right , so it 's not a brilliant piece of filmmaking , but it is a funny ( sometimes hilarious ) comedy with a deft sense of humor about itself , a playful spirit and a game cast .",3
0fc094ca-24e3-4e8d-a8ae-1dcebd6d595b,"While it 's genuinely cool to hear characters talk about early rap records ( Sugar Hill Gang , etc. ) , the constant referencing of hip-hop arcana can alienate even the savviest audiences .",1
71606539-cfde-4089-9107-1c55c053b6f6,"The bottom line , at least in my opinion , is Imposter makes a better short story than it does a film .",1
b6609a9c-bf73-4a19-9e8d-4166f2649776,... a sour little movie at its core ; an exploration of the emptiness that underlay the relentless gaiety of the 1920 's ... The film 's ending has a `` What was it all for ? '',0
5a4b477f-eb49-4066-98e1-56300b0119e0,Simply does n't have sufficient heft to justify its two-hour running time .,2
518011a1-e433-4fe5-8541-1c07b9ad18d4,But its awkward structure keeps breaking the spell .,2
32024587-73b5-477b-8880-8227bb20e796,"This insightful , Oscar-nominated documentary , in which children on both sides of the ever-escalating conflict have their say away from watchful parental eyes , gives peace yet another chance .",3
90c3b221-0812-4dfc-94fd-c87671b20aa4,"For all the time we spend with these people , we never really get inside of them .",1
2700d1b5-e46e-4d2b-aa8c-3a937b41ff64,` Enigma ' is the kind of engaging historical drama that Hollywood appears to have given up on in favor of sentimental war movies in the vein of ` We Were Soldiers . ',2
93c1d668-e066-49f7-8a62-ade3cd28b434,"Russell lacks the visual panache , the comic touch , and perhaps the budget of Sommers 's title-bout features .",1
35647da5-0b4a-4941-8374-2e5367b02e59,It 's a scathing portrayal .,2
5181e0ae-244e-4c25-93da-780f0cd91c24,"Engrossing and affecting , if ultimately not quite satisfying .",2
642a6bcd-a9b1-421f-9581-9f5d7822d6df,Less the sensational true-crime hell-jaunt purists might like and more experimental in its storytelling ( though no less horrifying for it ) .,3
b1b148b7-e51a-4755-8071-5f7b4693a343,"Uses sharp humor and insight into human nature to examine class conflict , adolescent yearning , the roots of friendship and sexual identity .",4
67b2bda5-a185-4c5b-9a37-2a6507ae7e69,At best this is a film for the under-7 crowd .,1
04f513e8-56ed-44e8-9eb0-8b7c514fd5ca,"Arliss Howard 's ambitious , moving , and adventurous directorial debut , Big Bad Love , meets so many of the challenges it poses for itself that one can forgive the film its flaws .",4
5da8f5bf-a426-443d-a08e-cc996f3ed631,Thumbs down .,0
bce00a7f-c686-4469-968c-8a8c2d7d303d,May cause you to bite your tongue to keep from laughing at the ridiculous dialog or the oh-so convenient plot twists .,0
e6e73c31-e568-4ba8-a5de-a9acfa218efb,So vivid a portrait of a woman consumed by lust and love and crushed by betrayal that it conjures up the intoxicating fumes and emotional ghosts of a freshly painted Rembrandt .,4
17051bf8-7f69-4afa-ae8a-7af4767c269a,"With a `` Spy Kids '' sequel opening next week , why bother with a contemptible imitator starring a `` SNL '' has-been acting like an 8-year-old channeling Roberto Benigni ?",1
8189c506-840e-4423-b7fa-39fd502f8f2e,I could have used my two hours better watching Being John Malkovich again .,1
68534095-2d96-4ecd-a1dc-17ed0656634f,"This is what IMAX was made for : Strap on a pair of 3-D goggles , shut out the real world , and take a vicarious voyage to the last frontier -- space .",4
30c0c143-3262-4a1e-b3ea-cb5781f53cc7,How this one escaped the Lifetime network I 'll never know .,1
5c0d28c7-ffb6-48cb-b6a0-db8dd104487c,"Sinks so low in a poorly played game of absurd plot twists , idiotic court maneuvers and stupid characters that even Freeman ca n't save it .",0
bf1f9f37-f589-488a-afca-a71aec64ced7,"Spielberg 's first real masterpiece , it deserved all the hearts it won -- and wins still , 20 years later .",4
985bace0-442f-4e1c-9e6b-21ba60c906cd,"The film , like Jimmy 's routines , could use a few good laughs .",1
219d1d9f-55aa-4b1b-9aa5-a5efb245a3c2,Kim Ki-Deok seems to have in mind an ( emotionally at least ) adolescent audience demanding regular shocks and bouts of barely defensible sexual violence to keep it interested .,1
5c607068-08db-42aa-8380-3ee8c1e39ed1,"Combines improbable melodrama ( gored bullfighters , comatose ballerinas ) with subtly kinky bedside vigils and sensational denouements , and yet at the end , we are undeniably touched .",3
a2ea045d-52e7-4940-b7f9-1f84eafa2faf,Collapses after 30 minutes into a slap-happy series of adolescent violence .,0
488e7ca1-91a8-4222-b8ba-7eacce9ce2d1,"If you 're not fans of the adventues of Steve and Terri , you should avoid this like the dreaded King Brown snake .",1
d7234397-1890-4ea9-ba6e-2259b8cc6dd1,"A breezy , diverting , conventional , well-acted tale of two men locked in an ongoing game of cat-and-cat .",4
17640afd-e20a-4340-a58c-b30009c4d772,"Deep intelligence and a warm , enveloping affection breathe out of every frame .",4
14d3fe07-06b7-4306-9cf5-fe32017e4e9f,"... the good and different idea ( of middle-aged romance ) is not handled well and , except for the fine star performances , there is little else to recommend `` Never Again . ''",1
563b4be4-6dd3-432f-96bc-fa1ea11662fb,"Soderbergh , like Kubrick before him , may not touch the planet 's skin , but understands the workings of its spirit .",4
e487ee8a-a433-41bd-884d-fb5adaa4eb5f,The movie starts with a legend and ends with a story that is so far-fetched it would be impossible to believe if it were n't true .,1
9a2790ca-a341-42d4-9421-823d2edc70a5,An ambitious and moving but bleak film .,2
ecc7acb4-d787-4437-829f-d61b6c03f7c4,Will warm your heart without making you feel guilty about it .,4
4ebb2541-d4cc-4f37-b0d7-4caa2a4844b5,Or some damn thing .,1
846b339f-aa92-43e6-83a7-5f6e13eecf29,Makes even the claustrophobic on-board quarters seem fun .,2
adbad675-d049-4758-a9be-7f88ab470206,"Not every animated film from Disney will become a classic , but forgive me if I 've come to expect more from this studio than some 79-minute after-school `` cartoon '' .",1
3af53693-d5d8-43ae-b1aa-4a2e74fb771d,The movie is too amateurishly square to make the most of its own ironic implications .,1
a07108cb-e8e5-435e-a715-1dd3e3e0f41b,Cho 's latest comic set is n't as sharp or as fresh as I 'm the One That I Want ... but it 's still damn funny stuff .,3
64e95c99-8826-4b3a-9530-f058b2055154,"This is historical filmmaking without the balm of right-thinking ideology , either liberal or conservative .",3
8a6720fd-4147-4298-8067-65d64510823a,"How many more times will indie filmmakers subject us to boring , self-important stories of how horrible we are to ourselves and each other ?",1
29efaffb-44aa-4f44-bd1f-44e85b1433be,"Smith profiles five extraordinary American homes , and because the owners seem fully aware of the uses and abuses of fame , it 's a pleasure to enjoy their eccentricities .",3
0e720586-ea12-4ad5-bb83-412a9eb767e7,"Delivers the sexy razzle-dazzle that everyone , especially movie musical fans , has been hoping for .",3
79da06bd-e548-4612-83a2-b4440e62247f,"The movie is almost completely lacking in suspense , surprise and consistent emotional conviction .",0
9eb6907f-77b0-4d66-9bbe-d50b94d5a065,"Light the candles , bring out the cake and do n't fret about the calories because there 's precious little substance in Birthday Girl -- it 's simply , and surprisingly , a nice , light treat .",4
142061b6-7a11-4cdf-847c-628ce8a7e9b9,Rabbit-Proof Fence will probably make you angry .,2
890f8f69-f4c3-49dd-86f9-bfd92ed596d8,The film is like a series of beginnings and middles that never take off .,0
6fd1820b-457e-44f7-9951-eb9d6e72a82a,"A fragile framework upon which to hang broad , mildly fleshed-out characters that seem to have been conjured up only 10 minutes prior to filming .",1
c5c31a29-d77d-419e-b46d-93f3c4dd7173,"His last movie was poetically romantic and full of indelible images , but his latest has nothing going for it .",0
b627278a-cf42-487f-b7e8-1feb88a93baa,"The movie does its best to work us over , with second helpings of love , romance , tragedy , false dawns , real dawns , comic relief , two separate crises during marriage ceremonies , and the lush scenery of the Cotswolds .",3
bba0dbf8-8112-4651-b727-4506f64c9187,"While this one gets off with a good natured warning , future Lizard endeavors will need to adhere more closely to the laws of laughter",1
6fb79c8b-c924-40a7-af42-11929acd5c54,All three women deliver remarkable performances .,3
c542e61b-040d-4c97-9d41-c4013eaff4a4,A funny and touching film that is gorgeously acted by a British cast to rival Gosford Park 's .,4
edf6a457-a278-4bf8-9718-1d23ce3c6eae,"Say this for the soundtrack , it drowns out the lousy dialogue .",1
3f0533b2-2676-46f1-9987-719d2ff84cdb,... manages to deliver a fair bit of vampire fun .,3
2d7cc1f3-cd2a-4d39-9f27-f5d2c8055f31,The problem is that the movie has no idea of it is serious or not .,1
e06b9ede-eb6c-4fbc-a24e-18f3cdaf88e5,"A knowing look at female friendship , spiked with raw urban humor .",3
9075038a-5466-49a9-9a45-c6276326d421,it 's a worthwhile tutorial in quantum physics and slash-dash,3
5e85ad1d-f774-4ef0-a743-0e9369d42449,Nothing but an episode of Smackdown !,1
d8d77c61-b318-4e1c-90ab-408b7a2dff87,"In the end , the film is less the cheap thriller you 'd expect than it is a fairly revealing study of its two main characters -- damaged-goods people whose orbits will inevitably and dangerously collide .",3
ff3f3897-6250-4400-84c6-47088c35613e,Takes a simple premise and carries it to unexpected heights .,4
1de11ff0-e896-4c92-9b4e-021479a7eed4,A psychic journey deep into the very fabric of Iranian ... life .,3
cbd1a848-a74d-4cd2-b4b7-12bdac5cd875,It 's still worth a look .,3
685048df-2e84-4af6-81c4-7426c62f9175,Nervous breakdowns are not entertaining .,1
12bbd36e-0c72-4db2-ae83-207fa85310d2,"We could have expected a little more human being , and a little less product .",2
3cfe645c-a625-48ab-bf26-0f7466a70e2c,The Pianist is Polanski 's best film .,4
c52c271d-25b4-4bb4-b7ee-4707600e87ae,"Such a wildly uneven hit-and-miss enterprise , you ca n't help suspecting that it was improvised on a day-to-day basis during production .",1
dc66c953-4949-4e10-a057-c9e1b9a6cc38,"If there was any doubt that Peter O'Fallon did n't have an original bone in his body , A Rumor of Angels should dispel it .",0
1e96a740-3672-41cf-af5d-9b1a6ac0ec83,"Workmanlike , maybe , but still a film with all the elements that made the other three great , scary times at the movies .",4
bfdbfce2-d09a-4ad9-b876-69f3229b308f,"The Lion King was a roaring success when it was released eight years ago , but on Imax it seems better , not just bigger .",3
3ea69fc1-938a-42a5-b6de-53ec01373e6b,You bet there is and it 's what makes this rather convoluted journey worth taking .,2
dffb331e-f3f3-4756-a094-e91e528e4be9,"Me no lika da accents so good , but I thoroughly enjoyed the love story .",3
0f426563-9685-4542-990f-882e17892832,"Romantic comedy and Dogme 95 filmmaking may seem odd bedfellows , but they turn out to be delightfully compatible here .",4
ad3755c1-7c63-46b6-b390-754eb74a1a88,"It is parochial , accessible to a chosen few , standoffish to everyone else , and smugly suggests a superior moral tone is more important than filmmaking skill",1
04b1ceb4-0cd5-4017-98a3-c05931ab6808,"If it 's unnerving suspense you 're after -- you 'll find it with Ring , an indisputably spooky film ; with a screenplay to die for .",3
a1540e8e-2790-4e7e-bbd6-f07218b74d29,Interesting and thoroughly unfaithful version of Carmen,3
c5bc52f4-fb90-4c37-901a-f4f121ec5254,"The only thing that could possibly make them less interesting than they already are is for them to get full montied into a scrappy , jovial team .",1
e00e38ef-e082-4d8f-9fc7-2b22110fe020,"Except it 's much , much better .",4
61a848f0-5bd0-48c7-8973-0786a08815db,K 19 stays afloat as decent drama\/action flick,3
9be5b71e-8110-45af-bc74-b981d1b4f2b0,"They just have problems , which are neither original nor are presented in convincing way .",1
5159f9df-6c7f-4716-8ff3-ca83b5c975b9,One of ( Jaglom 's ) better efforts -- a wry and sometime bitter movie about love .,2
bef12ca8-153d-4217-b892-ce89caa84ada,A film about female friendship that men can embrace and women will talk about for hours .,4
bb1aad20-442c-4b66-b861-b05babf29d90,"The so-inept - it 's - surreal dubbing ( featuring the voices of Glenn Close , Regis Philbin and Breckin Meyer ) brings back memories of cheesy old Godzilla flicks .",0
4c42f869-9e6e-431d-97ac-7aa611717fce,"If Melville is creatively a great whale , this film is canned tuna .",0
754dd3aa-ba99-42f7-bd34-f8c6e316be4c,"A movie that will surely be profane , politically charged music to the ears of Cho 's fans .",3
4cb11d6e-c246-4bde-913f-0bfafb1b26ac,"Even the imaginative gore ca n't hide the musty scent of Todd Farmer 's screenplay , which is a simple retread of the 1979 Alien , with a plucky heroine battling a monster loose in a spaceship .",1
