id,sentence1,sentence2,similarity
aee0ce50-0a9b-4562-9284-4e56ffd23f4a,A boat with four sails is sailing on water.,Sail boat sailing on the water.,3.6
27da45ac-6b1a-4274-934e-638082b67b9c,three little boys cover themselves with bubbles.,Three children standing by a pool are covered in foam bubbles.,4.2
81c09a77-7730-4be2-bf41-27bfe6934ffc,A white and brown dog playing with a black toy.,A white and brown dog is playing tug-o-war.,3.4
5b9cbbb6-0b66-4429-a64d-084c4f072e77,A large gray dog is playing in the deep snow.,Four dogs playing in the snow.,2.6
38e6bb33-3e5d-4c38-aa2d-e2f1319e298c,A man is playing the piano.,A woman is playing a guitar.,1.2
086612c0-9c11-4582-8e39-07b4bd6278e5,Nine killed in gun attack in Pakistan,Five million citizens get unofficial salary in Ukraine,0.0
bee39341-ab8f-4466-9dbb-7d0bc5c03e63,"The broader Standard & Poor's 500 Index <.SPX> eased 7.57 points, or 0.76 percent, at 990.94.","The technology-laced Nasdaq Composite Index was down 25.36 points, or 1.53 percent, at 1,628.26.",0.8
43f2b3c2-acc6-4218-a5f0-145b78b823ee,"There are a total of 659 women enrolled at the academy, the report said.",There were 659 women enrolled at the academy at the time of the survey.,4.6
ed20a1c2-23eb-4c49-8480-0ff3618690d2,A black and white photo of a love seat.,Black and white photo of couch with purse at one end.,3.4
9ef5d123-6c81-47de-908c-ccf3ec86e375,UN confirms sarin used in Syria attack,'War crime': U.N. finds sarin used in Syria chemical weapons attack,3.4
90d34664-9b9f-4ff3-8e5e-03eb80cee1e0,A cat gets stuck on a moving ceiling fan.,A cat is swinging on a fan.,4.2
6b1570a9-6ad7-4352-bb3e-4e786d5b89c2,Soccer Ref Punched by Player Dies,Police: Utah soccer referee punched by player dies,4.2
e4e92279-9813-45bb-9a20-ef5b59c3fdc2,A clear plastic chair in front of a bookcase.,a clear plastic chair in front of book shelves.,4.2
597b5959-d20a-4ba4-8c5c-cddbe56f4110,The man played haki sak in the office.,The man is seasoning the vegetables.,0.4
faf7fee5-288d-41f4-a1e6-22391b827385,A person wearing a helmet rides a bike near a white structure.,A person wearing a bike helmet rides a bike on a path through trees.,3.2
68e13850-2a54-4804-8d7a-cf064f118cb5,French forces take key Mali town,French forces seize key town,3.8
e94b7c7a-6f63-4df9-92ea-675524c3315d,A motorcycle parked next to a car.,A BMW motorcycle parked between two cars.,3.0
066592fa-549b-4fff-9ca2-a0d90d1bc41f,Cardinals enter Vatican for historic vote,Cardinals enter Sistine Chapel to elect pope,3.4
2a7280aa-b597-498a-8db7-af238647d37b,Obama to meet with China‚Äôs Xi in California June 7-8,Obama to meet Ukrainian prime minister at White House,2.2
75f07b01-608e-42e7-bf99-f5d90ab83971,Close up of a white sheep with a black head.,A close-up of a sheep with a black head.,4.0
23a30b14-37a7-4a23-990f-14832be8c827,It was the third time in four years that wildfires forced the park to close.,"For the third time in four years wildfires closed Mesa Verde National Park, the country’s only park dedicated to ancient ruins.",3.0
e41a61f8-1cfc-446b-9a92-833a88685d95,It depends entirely on your company and your contract.,I guess it depends on the nature of your contract.,4.0
94b924f5-d42a-4174-91e1-31320b8b94dd,Two beige dogs play in the grass.,two tan dogs play in the grass,4.6
8002df45-3b73-4940-a74b-1157307b4a22,US Flying Surveillance Missions to Help Find Kidnapped Nigerian Girls,US surveillance aircraft join hunt for kidnapped Nigerian girls,4.2
aaf9047b-9bc1-44c1-b482-cbc061b883c0,"The network is also dropping its Friday night ""Dateline"" edition.","The network will drop one edition of ""Dateline,"" its newsmagazine franchise.",3.857
6949b905-cb7b-4c6b-8aeb-aecf9028c20c,A target is being hit with gun fire.,The target was being shot with bullets.,4.214
905a65c9-48d2-4e60-9fdb-6ade66612db3,"9,000 U.S. Marines to leave Okinawa","9,000 U.S. Marines to move out of Okinawa: statement",5.0
568c806c-b60e-4585-b531-92f5a868a192,Aso refuses to resign over Nazi comments,Spanish PM refuses to resign over corruption scandal,0.2
2bd72977-1ade-4b64-a7ac-53a2aecf4b4a,Bush gets zero credit for the budget under him.,"And, Obama gets zero credit for the budget under him.",1.8
1bfb2dc4-39bf-467e-b9fa-5893f32101e2,A man sitting on the grass looking toward the sky.,The train is riding on the tracks in the snow.,0.0
5e8af4dd-f303-46aa-8088-8f452b156ab3,"The Dow Jones industrial average .DJI rose 41.61 points, or 0.44 percent, to 9,415.82.","The Dow Jones rose 41.61 points Friday, a gain of 0.4% for the day and 0.7% for the week.",4.0
ef388f0c-d994-4718-8865-a3e939685f0b,Two females jump off of swings.,Two girls jump out of swings.,4.6
fa76e549-e34e-4e56-a6ef-e2b71cd41a73,I was in a similar situation.,I had a similar situation.,5.0
93298f4a-fac9-4d02-95d6-1905ad98e3e6,russian officials have called for a conference on the conventional forces in europe treaty to discuss ratification of the amended treaty.,antonov spoke the day before a conference on the conventional forces in europe treaty.,3.2
676864a1-301d-48dd-92f9-0bbc50620159,The commission estimated California lost $937 million to corporate tax shelters in 2001.,California's lost tax revenue was mostly due to international corporate tax shelters.,2.8
d6ae9910-1d0b-4b56-b65a-425374c7989e,jamaat-i-islami's youth wing staged a separate demonstration in kashmir.,jamaat-i-islami's youth wing's demonstration was against a us attack on iraq.,3.0
f5c517ad-8b8f-4a0f-8238-f52150c99f4f,Three children are eating their food.,The deer jumped over the fence.,0.0
1e525ee1-47b4-48f0-b624-5f23a864fafc,Ride operator charged in N.C. fair accident,N.C. State Fair ride operator arrested after accident,4.4
b61d8193-6f9d-48b8-8fe5-2e619326ebcd,South Africa has the world's highest caseload with 4.7 million people infected with HIV or AIDS.,"With 4.7 million people infected with HIV or AIDS, South Africa has the world's highest AIDS caseload.",5.0
a74f7057-ba86-44c3-ad8b-56999c9d7287,"Rosenthal declined comment on the Garrett situation Tuesday but said in a statement: ""We had a big contract negotiation.","The show's creator and executive producer, Phil Rosenthal, quipped in a statement: ""We had a big contract negotiation.",3.75
7aad1db2-4a8c-4e41-b43e-22b5cc15570e,Executive recruiters say that finding a seasoned chief merchandising officer will perhaps be the trickiest of all hires because there is such a dearth of good ones.,Executive recruiters say that finding a seasoned chief merchandising officer perhaps will be the trickiest of all hires.,3.75
407ca2dd-2f37-4bc1-8a32-355d8e8cb33a,Gas cylinder blast on Pakistan school bus kills 17,Deadly Gas Cylinder Blast Hits Pakistan School Bus,3.8
03472ebe-7b19-45cf-a345-de6ded2b2e7c,The US Senate judiciary committee overcame a significant hurdle yesterday in the battle to create a trust fund to pay victims of asbestos exposure.,The Senate judiciary committee on Tuesday overcame a significant hurdle in the battle to create a trust fund to pay victims of asbestos exposure but the most difficult obstacles remain.,3.75
4a961a37-f078-43f7-a69c-930d4ce5a4bc,2 Americans Killed as Afghan Unrest Enters Fifth Day,Two American Officers Murdered As Afghan Unrest Continues,4.2
ee15d4fe-c643-4fe4-972b-a14db91986b9,US soldier accused of Afghan massacre hires prominent criminal lawyer,US soldier accused of killing Afghan civilians identified,2.0
7a0f1e56-9ad0-4ddc-a663-46089fce9ca5,A woman is applying eye shadow.,A woman is washing a bowl.,1.2
d3a5e8f3-8201-4336-8994-c9715c4b8c0e,"""Canada is a small country, and it needs companies like this, deals like this.""","A passionate nationalist, Mr. D'Alessandro said: ""Canada is a small country, and we need more companies like this.""",3.0
4219a7f7-9ba2-48ba-961f-720f5873a143,US believes Syrian government used chemical weapons,US suspects Syria used chemical weapons,5.0
b29c0e62-f876-4fd0-9d80-abd2315fdf35,It would be unusual for a snake to attack a stationary person.,"I'm no herpetologist, but in my experience, snakes are in the ""you don't bug me, I won't bug you"" category.",4.2
c8435202-81e7-459f-a8d3-4692e0c17487,"South Asia follows, with 1.1 millions youths infected — 62 percent of them female.","Of the 1.1 million infected in south Asia, 62% are female.",4.0
56430452-963f-40d1-bbd4-786b2b907a57,Israeli PM makes case on Iran to US voters,Israel blames Iran for attacks on its diplomats,1.2
72485ed4-d33b-4190-98f7-bc9c2a9e2ffa,Li Na to announce retirement,US Senator Ted Cruz to announce presidential bid,0.0
911c4477-4d36-482c-9fe5-e5242d2dd390,Four children looking at barn animals.,Children looking a sheep.,3.2
92b2679c-fb98-424f-a999-490d970a25eb,There is no more egg cell post-fertilization.,There is no more sperm cell.,2.4
7f35db9b-62a2-4327-ac1e-9cb19c5dee20,A man is playing a guitar.,A man is singing while playing the guitar.,3.6
fa1cef0d-092e-42b5-a7a7-4d490ed65929,"Earlier Thursday, PeopleSoft formally rejected the unsolicited bid from Oracle.","Thursday morning, PeopleSoft's board rejected the Oracle takeover offer.",4.4
c9dfe132-8e40-40d7-8dfa-6b85e26e78de,The lady peeled the potatoe.,A woman is peeling a potato.,4.75
7c494741-cc5a-4975-8584-a2519d614590,A woman holding a newspaper.,A man rollerblading on a metal bar.,0.0
01beec66-2278-494d-bbce-c4808f54e088,Three women are dancing.,The man is dancing.,1.6
fc3c5b32-1575-452f-838e-ee7fa3be15e8,A man blowing a large bubble.,A man walking a large black horse.,0.0
29ae4252-48b8-4687-9639-0c88661cdef1,Bank of England's Paul Tucker tainted by Libor mess,Bank of England deputy denies ordering rate-rigging,2.8
c73795ab-b6f2-4d78-b98b-81eee8024006,Boeing 787 Dreamliner catches fire; stock takes a beating,Boeing stock tumbles after fire on 787 Dreamliner,4.6
b842efd8-4a2a-4ee7-b6e7-e00da967286e,Lay had argued that handing over the documents would be a violation of his Fifth Amendment rights against self-incrimination.,"Lay had refused to turn over the papers, asserting his Fifth Amendment right against self-incrimination.",3.8
24c0feab-6961-40b4-a9b2-ca25d6749929,The new sensor -- dubbed CANARY for ''cellular analysis and notification of antigen risks and yields'' -- hijacks this natural process with two important changes.,"The team has named the sensor Canary, for cellular analysis and notification of antigen risks and yields.",3.6
8bc48ced-3209-4f4d-bb2b-1ea42695275f,A woman boils eggs.,A woman places two eggs into a pot of water.,3.0
46950658-039b-44cb-b5d3-ab165cfedbd1,"Stanford (46-15) plays South Carolina (44-20) today in a first-round game at Rosenblatt Stadium in Omaha, Neb.",Stanford (46-15) plays South Carolina (44-20) on Friday in the opening game of the double-elimination tournament.,3.333
941b02cd-9ec0-4a55-a0e3-ad6350d23deb,Obama pledges to reignite economy,Obama to press Congress to act on economy,2.6
4ef20591-6dcf-4cb6-a2dd-3dd1298bb3cc,Two people are playing golf on a golf course.,Two people are on a golf course playing golf.,5.0
45357929-ce69-4fd2-93af-ee4cfcc22c66,MSN Messenger 6 will be available for download starting at 6 p.m. GMT on Wednesday from http://messenger.msn.com/download/v6preview.asp.,"The MSN Messenger 6 software will be available from 11 a.m. PST on Wednesday, according to Microsoft.",3.25
94804b95-9590-42c8-b962-b0c87ca0638a,At least 11 more cases in Indiana and three in Illinois are suspected.,There’s also at least three suspected cases in Illinois and 11 in Indiana.,5.0
0ac5cee4-aa50-4829-aa85-665fd51fa09a,A girl in orange lights a candle.,A girl in an orange shirt lights candles.,4.0
90d030a3-95d4-4c12-87de-9bc3d3037f32,"The report ranked 45 large companies based on employment, marketing, procurement, community reinvestment and charitable donations.","Of those three, only Dillard's responded to the survey that ranked 45 large companies on employment, marketing, procurement, community reinvestment and charitable donations.",3.0
6436264d-287f-4dea-ac4b-0df5447f549c,A man is playing the piano.,A man played the guitar.,2.0
12f9c7a6-351c-4ca4-ae45-ef242f749c30,BBC director general resigns over 'shoddy journalism',BBC Director General Resigns amid Newsnight Scandal,3.6
9b5ac6c5-1802-449f-ae44-953fd88c8dbc,A table and chairs are in a room with a picture on the wall and a ceiling fan.,A school bus driving down a road with green trees and grass in the background.,0.0
cd96ac78-2184-45d4-b124-c40a89adf97d,U.S. drone strike kills 10 in northwest Pakistan,US drone in Pakistan kills 10 suspected militants,3.8
d2c924da-0aee-4982-9dd2-6ef76ac26757,I. ATLANTIC REQUIREMENTS .,PACIFIC REQUIREMENTS .,0.8
4f87d190-8187-4051-87b4-32b599aa0fbf,Life-threatening Midwest storms feared,'Life-Threatening' Storms Feared for Midwest,4.4
80d23a4a-497c-418a-b96d-2763e282ab71,Red double decker bus driving through the streets.,Double decker passenger bus driving with traffic.,4.0
17df0b6d-346c-4d12-8e7c-60b2eed4d2f0,US Senate confirms Janet Yellen as US Federal Reserve chief,Senate confirms Janet Yellen as next Federal Reserve Chair,4.6
9d1ca767-59be-47c2-a010-afd2273f2bb8,Two sheep on to of a cliff looking at the camera.,"Two sheep are standing, looking at the camera, face opposite directions.",2.0
dfc93c10-fc3d-4645-b6a1-cbfe949aa6af,Official of Malaysia Airlines briefs relatives of missing flight passengers about search progress,Malaysia Airlines investigating co-pilot on missing flight,1.0
890053fa-535a-411e-b6b6-4569b03f674f,Two women stand in a living room with a black dog.,Two women standing in a living room with a black dog looking towards the camera.,4.0
8ed65ce3-4a26-4daa-bab4-742f031c0fd5,safe bourada was sentenced to 15 years in prison.,djamel badaoui was sentenced to five years.,0.6
c394cbc2-ca00-47cf-97c9-79c9ee7935ac,Shinzo Abe Selected as Japan’s Prime Minister,Shinzo Abe is Japan's prime minister,4.2
feb83caf-ff37-462c-881d-940f4d7a4580,The brown and black dog sprints across the snow.,A black dog is running quickly along the ground.,2.8
8d86f7eb-1b84-47fd-b0f6-dc63c8d2b45e,A black and white bird on a body of water with grass in the background.,A bus is on a road with a ferris wheel in the background.,0.0
354a4301-b9ad-4f8a-95d6-1a2124921a64,"There's a geek answer to this, and a practical answer to this.",It's pretty ridiculous that I've seen airlines ask for these to be turned off at times.,0.0
4bf16c90-173e-461a-b700-b3148d56ed37,"Dotson, 21, was arrested and charged on July 21 after reportedly telling authorities he shot Dennehy after Dennehy tried to shoot him.","Dotson was arrested July 21 after telling FBI agents he shot Dennehy when Dennehy tried to shoot him, according to the arrest warrant affidavit.",4.25
5dbdafa6-58a5-4228-ada0-2cc596f42edc,"Edwards Acquitted on 1 Count, Mistrial on Others",Edwards found not guilty on one count; mistrial on others,4.6
ee1ce4d8-d65f-488c-b388-228aa2b54f9a,A person is peeling an onion.,A person is peeling an eggplant.,2.0
0a07ad5a-9b08-4062-9c57-8514d77647ca,The skinny cows are standing on the grass.,The white ducks are standing on the ground.,0.6
956e5db8-cd01-4a66-bf56-cddd83d86275,Two dogs are running on the grass.,Two dogs running in the dirt,3.6
a53f25bc-774d-42e9-84bd-14fb10edb0fe,Ukraine to implement unilateral ceasefire,Ukraine offers unilateral ceasefire,4.8
